artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,genre_1,genre_2,genre_3,mood_1
Danu,Fair And Tender Ladies,0.0995,0.189,94.243,0.0304,0.891,0.0121,4,0.453,9,268200,-17.464,0.322,1,Traditional,Celtic,Celtic,Sentimental
Rockaforte,One Way Trigger,0.782,0.0867,124.023,0.0381,0.00763,0.0428,4,0.752,8,224562,-6.447,0.614,0,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Urgent
Breach,Everything You Never Had (We Had It All) [feat. Andreya Triana],0.869,0.397,123.946,0.0554,0.00446,2.04E-05,4,0.746,3,174140,-4.012,0.725,1,Electronica,House,Deep House,Energizing
Billy Bragg,Hobo's Lullaby,0.16,0.104,202.515,0.0457,0.969,1.36E-06,4,0.397,7,237328,-10.392,0.344,1,Traditional,Acoustic Blues,Folk Blues,Gritty
Jaguar Skills,Reload That: Reloaded,0.967,0.116,140.05,0.324,0.0499,0,4,0.595,0,196589,-2.039,0.636,0,Electronica,Electronica Mainstream,Pop Electronica,Aggressive
The Notorious B.I.G.,Warning,0.785,0.139,171.755,0.461,0.356,2.18E-05,4,0.594,6,220493,-7.598,0.397,0,Urban,Western Hip-Hop/Rap,East Coast Rap,Cool
Damon Albarn,Lonely Press Play,0.315,0.0984,129.956,0.0961,0.293,3.88E-05,4,0.759,7,222760,-13.955,0.546,1,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,Sensual
Adolph von Henselt,"Piano Concerto in F minor, Op. 16: I. Allegro moderato - Religioso - Tempo I",0.12,0.129,101.761,0.0352,0.984,0.899,4,0.219,0,909400,-19.357,0.0553,1,Classical,Other Classical,General Classical,Romantic
Guttermouth,Can I Borrow Some Ambition?,0.996,0.573,119.605,0.17,0.00242,0.000524,4,0.503,7,138827,-3.368,0.231,1,Alternative & Punk,Punk,Skate Punk,Defiant
Hozier,Take Me to Church - Live From Spotify London,0.217,0.7,124.958,0.0481,0.859,0,3,0.624,2,246493,-9.54,0.287,0,Alternative & Punk,Alternative Folk,Alternative Folk,Sophisticated
Volturyon,Hinterkaifeck,0.971,0.0611,180.073,0.124,3.37E-05,0.781,4,0.342,8,215067,-5.977,0.243,1,Rock,Metal,Heavy Metal,Aggressive
Mandolin Orange,Daylight,0.371,0.108,128.75,0.028,0.912,0.00784,4,0.581,2,193533,-9.585,0.16,0,Traditional,Country,Americana,Melancholy
Gwen Stefani,The Sweet Escape,0.765,0.162,119.954,0.0356,0.218,0,4,0.755,1,246467,-3.475,0.736,1,Pop,Western Pop,Dance Pop,Cool
Snails,STOMP - Original Mix,0.998,0.796,145.015,0.0779,2.11E-05,0.766,4,0.616,7,258207,-2.723,0.556,1,Other,Religious,Christian Rap,Energizing
Corey Smith,Moving Pictures,0.175,0.114,115.029,0.0456,0.799,3.37E-06,4,0.945,0,236281,-8.996,0.447,1,Traditional,Country,Contemporary Country,Sentimental
Ryan Adams,Come Pick Me Up,0.262,0.256,123.518,0.0341,0.0702,0.00269,4,0.594,10,318333,-10.573,0.224,1,Rock,Alternative Roots,Alt Country,Empowering
Johannes Brahms,"Symphony No.1 in C minor, Op.68: 1. Un poco sostenuto - Allegro - Meno allegro",0.127,0.161,102.762,0.035,0.951,0.907,4,0.258,0,926660,-15.942,0.0493,0,Classical,Other Classical,General Classical,Serious
Len,Steal My Sunshine - Single Version,0.944,0.214,192.147,0.249,0.527,0,4,0.405,4,211467,-8.473,0.72,1,Alternative & Punk,Alternative,Alternative Pop,Energizing
Doctor P,Stampede,0.836,0.11,159.967,0.0318,0.000198,0.888,4,0.61,1,223125,-2.715,0.212,1,Electronica,Dance & Club,Club Dance,Excited
Ludwig van Beethoven,Sonata in A Major Op. 69: IV. Allegro vivace,0.186,0.0877,87.839,0.0408,0.984,0.898,4,0.357,9,395920,-20.51,0.341,1,Classical,Classical Era,Classical Era Instrumental,Stirring
Opal feat. Querubyna,Loving You,0.296,0.0869,119.975,0.0451,0.566,0.00465,4,0.729,1,256000,-14.394,0.337,0,Pop,Easy Listening,Lounge,Sensual
Rascal Flatts,I Like The Sound Of That,0.794,0.154,89.978,0.0435,0.289,0,4,0.612,0,210000,-5.532,0.528,1,Traditional,Country,Contemporary Country,Empowering
The Lowest Pair,The River Will,0.384,0.177,94.008,0.0348,0.909,0.00166,4,0.47,10,297307,-12.097,0.731,0,Traditional,Folk,Traditional U.S. Folk,Melancholy
Frdric Chopin,"Polonaise No. 15 in B-Flat Minor, ""Adieu""",0.0269,0.116,68.506,0.0378,0.992,0.878,4,0.351,10,327480,-28.267,0.0905,0,Classical,Other Classical,General Classical,
Chely Wright,What About Your Heart,0.547,0.0989,115.838,0.0327,0.332,0.000321,4,0.647,1,239225,-9.248,0.542,0,Traditional,Country,Contemporary Country,Easygoing
Flyleaf,I'm So Sick,0.961,0.0938,153.969,0.0974,8.45E-05,2.88E-06,4,0.434,2,176160,-4.247,0.26,1,Rock,Metal,Nu-Metal,Defiant
Tears Run Rings,Reunion,0.838,0.0867,120.129,0.0494,2.91E-06,0.428,4,0.189,11,241013,-7.368,0.14,0,Rock,Mainstream Rock,General Mainstream Rock,Yearning
Taake,Myr,0.994,0.0633,155.106,0.149,5.78E-06,0.091,4,0.111,11,333893,-4.578,0.0347,0,Rock,Metal,Death Metal,Aggressive
Ryan Adams,Gimme Something Good - Live At The Village,0.791,0.114,95.371,0.0359,0.0988,0.383,4,0.416,11,228835,-3.354,0.477,0,Rock,Alternative Roots,Alt Country,Yearning
Fantastic Negrito,An Honest Man,0.548,0.35,129.919,0.0521,0.725,0,4,0.735,4,244110,-4.747,0.414,0,Urban,Classic R&B/Soul,R&B/Soul,
UNKLE,Heaven Feat Gavin Clark,0.365,0.113,89.984,0.0291,0.677,0.656,4,0.413,0,418787,-15.792,0.0867,1,Electronica,"Downtempo, Lounge & Ambient",Trip Hop,Somber
Talking Heads,Road To Nowhere - Remastered,0.81,0.125,110.357,0.0326,0.0335,1.46E-05,4,0.651,2,259027,-4.888,0.613,1,Alternative & Punk,New Wave Pop,New Wave Pop,
Jamie T,Zombie,0.911,0.493,145.205,0.0729,0.0135,0,4,0.546,4,246187,-4.639,0.671,1,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,Empowering
Fabio Zanon,"Five Preludes, No. 1 In E Minor",0.178,0.083,115,0.0384,0.985,0.914,3,0.372,4,278693,-20.812,0.155,0,Classical,Other Classical,Classical Solo Instrumental,Tender
Modest Mussorgsky,Pictures At An Exhibition: The Great Gate Of Kiev,0.21,0.277,66.324,0.0374,0.902,0.833,4,0.114,3,345920,-13.057,0.0762,1,Classical,Romantic Era,Romantic Era Instrumental,Serious
Ben Frost & Danel Bjarnason,Simulacra I,0.00979,0.107,68.489,0.0443,0.956,0.98,4,0.0603,4,335166,-36.008,0.0354,1,Alternative & Punk,Alternative,Alternative Rock,Somber
Bill Burr,Chain Stores,0.823,0.844,87.7,0.934,0.911,1.34E-06,4,0.541,10,332760,-10.886,0.385,1,Other,Comedy,Comedy,Other
Pretty Lights,Hot Like Sauce,0.615,0.561,89.994,0.0324,0.00134,0.0406,4,0.707,2,421332,-5.75,0.11,1,Electronica,Dubstep,Dubstep,Aggressive
Jasmine Kennedy,Dinner for Breakfast,0.13,0.156,94.594,0.0497,0.812,0,4,0.599,7,288501,-18.157,0.315,1,Alternative & Punk,Emo & Hardcore,Hardcore,Urgent
Bob Marley & The Wailers,Misty Morning,0.54,0.123,125.15,0.0845,0.0129,0,4,0.835,11,213547,-10.637,0.817,0,Other,Reggae,Roots Reggae,Upbeat
Herbie Hancock,I Have A Dream,0.504,0.101,124.205,0.0278,0.829,0.833,4,0.447,2,657573,-11.76,0.351,0,Jazz,Contemporary Jazz & Fusion,Fusion,Fiery
OH MY GIRL,Hello Love,0.43,0.0641,97.02,0.0501,0.427,0,4,0.888,4,179197,-4.909,0.724,1,Traditional,Country,General Country,Easygoing
Jean-Baptiste Lully,Omnes gentes,0.0426,0.166,75.707,0.0448,0.962,0,4,0.264,6,555867,-25.596,0.148,0,Classical,Other Classical,Opera,Tender
Justin Jay,Hit It - Original Mix,0.706,0.0847,125.021,0.0433,0.00373,0.871,4,0.803,8,368848,-8.311,0.157,1,Other,Data & Other,Data & Other,Aggressive
Nick Di Paolo,Neck Muscle,0.914,0.757,131.989,0.891,0.802,0,5,0.517,11,199133,-8.467,0.277,1,Other,Comedy,Comedy,Other
The Wild Feathers,The Ceiling,0.831,0.382,126.101,0.0495,0.000364,0.000286,4,0.418,4,378400,-5.766,0.264,1,Rock,Alternative Roots,Alt Country,Empowering
Inpetto,Needin' U So - Pnut & Jelly Remix,0.937,0.13,125.014,0.0775,0.0512,1.32E-05,4,0.683,2,151200,-2.498,0.593,1,Electronica,House,General House,Energizing
Lacuna Coil,Ghost in the Mist,0.942,0.346,91.143,0.111,0.000132,0,3,0.208,4,254027,-2.731,0.203,1,Rock,Metal,Gothic Metal,Defiant
The Pointer Sisters,Jump (For My Love),0.697,0.583,134.533,0.0654,0.161,0.000101,4,0.842,10,267227,-13.796,0.923,0,Urban,Contemporary R&B/Soul,Pop Soul,Urgent
Cary Brothers,Can't Take My Eyes Off You,0.276,0.124,143.811,0.0289,0.871,0.149,4,0.408,8,253980,-10.892,0.211,0,Alternative & Punk,Indie Rock,General Indie Rock,Melancholy
Franz Joseph Haydn,"Horn Concerto No. 1 in D Major, Hob. VIId:3: I. Allegro",0.0999,0.142,136.289,0.0387,0.965,0.37,4,0.365,2,372740,-20.63,0.29,1,Classical,Classical Era,Classical Era Instrumental,Tender
Dido,White Flag,0.539,0.0912,170.105,0.038,0.333,4.85E-06,4,0.514,5,240040,-6.821,0.32,1,Pop,Western Pop,Adult Alternative Pop,Empowering
Venus and the Moon,Marry Me,0.21,0.115,111.65,0.0316,0.916,1.09E-06,4,0.555,3,181280,-12.335,0.509,1,Pop,Western Pop,Pop Vocal,Empowering
EXSSV,Upper (feat. KARRA),0.906,0.747,149.887,0.0503,0.00407,0.37,4,0.584,0,227247,-3.281,0.477,0,Pop,Japanese Pop,J-Pop,
UZ,Spank,0.916,0.25,125.025,0.0409,0.00073,0.122,4,0.69,7,220993,-5.79,0.478,1,Alternative & Punk,Alternative,Grunge,Brooding
Sharam Jey,Like Nobody Does - Andre Crom Remix,0.799,0.23,117.97,0.0671,0.00113,0.786,4,0.861,1,391653,-10.884,0.676,1,Electronica,House,Deep House,Energizing
Luis Gianneo,String Quartet No. 3: II. Adagio - Allegro moderato scherzoso,0.0734,0.0844,82.87,0.0397,0.945,0.489,4,0.218,9,497853,-18.826,0.0853,0,Classical,Other Classical,General Classical,Serious
Zion.T,Young,0.264,0.107,86.001,0.0937,0.594,0.000132,4,0.752,3,192630,-10.956,0.169,1,Urban,Asian Hip-Hop/Rap,Korean Hip-Hop/Rap,
Jason Mraz,I'm Yours,0.457,0.105,150.953,0.0468,0.595,0,4,0.686,11,242187,-8.322,0.711,1,Pop,Western Pop,Adult Alternative Pop,Cool
Disco Fries,Born Ready - Halogen Radio Edit,0.873,0.0911,126.047,0.165,0.0328,0.00139,4,0.639,4,167627,-5.629,0.679,1,Electronica,House,Progressive House,Excited
Son Little,Your Love Will Blow Me Away When My Heart Aches,0.422,0.0783,136.706,0.0509,0.561,0,4,0.597,5,183400,-7.092,0.487,0,Urban,Classic R&B/Soul,R&B/Soul,Melancholy
Fleetwood Mac,Everywhere,0.54,0.115,114.846,0.0317,0.218,0.00657,4,0.69,4,222733,-10.516,0.755,1,Rock,70's Rock,Classic Soft Rock,Yearning
Vijay Iyer,Dig The Say,0.485,0.252,112.712,0.0485,0.814,0.842,4,0.503,4,475093,-9.828,0.361,0,Alternative & Punk,Emo & Hardcore,Hardcore,Defiant
Wiz Khalifa,So High (feat. Ghost Loft),0.629,0.102,157.99,0.0485,0.118,0,4,0.628,6,249288,-4.829,0.315,0,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Defiant
Anders Miolin,3 Gymnopedies (arr. A. Miolin): Gymnopedie No. 1,0.00356,0.0763,133.747,0.32,0.995,0.921,4,0.522,4,236880,-39.995,0.205,0,Classical,Other Classical,General Classical,
Frank Sinatra,Just In Time - 1998 Digital Remaster,0.322,0.0737,127.02,0.04,0.21,0,4,0.586,8,144133,-11.43,0.612,0,Pop,Easy Listening,Lounge,
JAHKOY,California Heaven,0.669,0.0837,131.947,0.0366,0.0183,0,4,0.799,3,242800,-6.83,0.651,0,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Energizing
Dimitri Vangelis & Wyman,Running - Radio Edit,0.851,0.0838,128.038,0.0773,0.00614,0.000427,4,0.506,7,240440,-4.943,0.28,0,Electronica,Dance & Club,Club Dance,Energizing
Gavin DeGraw,I Don't Want to Be,0.862,0.133,154.746,0.0695,0.00791,0,4,0.423,0,217760,-5.13,0.449,0,Pop,Western Pop,Adult Alternative Pop,Defiant
Bonfire City,Chandelier - Chill Out Version,0.415,0.107,158.044,0.0288,0.162,0.0998,4,0.589,4,321600,-10.302,0.342,0,Pop,Western Pop,Pop Vocal,
Lyriel,The Road not Taken,0.211,0.0898,92.908,0.0267,0.398,0,4,0.506,11,224902,-7.083,0.228,0,Rock,Mainstream Rock,General Mainstream Rock,Sophisticated
PARTYNEXTDOOR,Not Nice,0.496,0.12,128.06,0.0804,0.0253,0.00132,4,0.598,0,202661,-9.309,0.722,1,Urban,Contemporary R&B/Soul,Neo-Soul,Energizing
Maybird,Turning Into Water,0.688,0.119,127.032,0.0411,0.00351,0.00459,4,0.431,7,201400,-4.432,0.593,1,Alternative & Punk,Indie Rock,Neo-Psychedelic,Brooding
Crissi Cochrane,Pretty Words,0.0845,0.109,75.606,0.0316,0.895,0.0195,4,0.43,8,297840,-16.124,0.087,1,Pop,Western Pop,Pop Vocal,Sentimental
Aretha Franklin,Son Of A Preacher Man,0.473,0.0356,77.583,0.0601,0.545,1.25E-06,4,0.474,2,199267,-11.454,0.555,1,Urban,Classic R&B/Soul,Deep Soul,Upbeat
Emmit Fenn,Painting Greys,0.221,0.0891,132.994,0.0838,0.459,0.0339,4,0.828,4,227368,-14.332,0.185,0,Electronica,Electronica Mainstream,Pop Electronica,Sensual
EZA,High & Low,0.603,0.107,153.919,0.136,0.216,0.00102,4,0.321,7,218958,-7.558,0.26,0,Electronica,Electronica Mainstream,Pop Electronica,Melancholy
Feufollet,Au Font Du Lac,0.616,0.118,109.792,0.0249,0.182,2.45E-06,4,0.627,0,191253,-4.366,0.86,0,Traditional,Folk,Traditional U.S. Folk,
Limbonic Art,Darkzone Martyrium,0.632,0.0792,144.955,0.0396,0.095,0.632,4,0.336,0,478267,-14.411,0.224,0,Rock,Metal,Black Metal,Aggressive
Art Blakey & The Jazz Messengers,Moanin',0.233,0.13,126.256,0.0568,0.827,0.198,4,0.614,5,576173,-18.964,0.431,0,Jazz,Bebop & Modern Jazz,Hard Bop,Sentimental
Mokita,Dreamer,0.514,0.12,180,0.0464,0.317,0.0973,4,0.561,1,208613,-9.934,0.241,1,Pop,Western Pop,Teen Pop,Sensual
Kevin Fowler,Texas Forever,0.629,0.104,157.798,0.0345,0.189,5.40E-06,3,0.315,4,232800,-5.378,0.51,1,Traditional,Classic Country,Texas Country,Empowering
B.o.B,HeadBand (feat. 2 Chainz),0.506,0.0771,97.465,0.304,0.132,0,4,0.919,1,220240,-7.14,0.244,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,
Sylar,Dark Daze,0.97,0.113,150.091,0.368,0.00155,1.45E-06,4,0.403,0,251213,-4.371,0.13,0,Alternative & Punk,Emo & Hardcore,Hardcore,Defiant
The Rolling Stones,Paint It Black,0.845,0.359,159.508,0.0938,0.0139,0.0419,4,0.504,5,224133,-7.799,0.725,0,Rock,70's Rock,Boogie Rock,Excited
Mandolin Orange,Hey Stranger,0.307,0.0972,94.965,0.0306,0.902,0.0161,4,0.615,0,207040,-10.199,0.339,1,Traditional,Country,Americana,
Sade,Nothing Can Come Between Us - Remastered Version,0.68,0.0513,103.74,0.0301,0.406,0.34,4,0.728,5,232667,-9.488,0.914,0,Jazz,Smooth Jazz,Pop Jazz,Sensual
Domenico Scarlatti,Sinfonia No. 15 in B-Flat Major: I. Allegro,0.208,0.128,107.443,0.037,0.869,0.00551,4,0.573,10,188747,-15.949,0.783,1,Classical,Classical Era,Classical Era Instrumental,Stirring
Amy Knoles,The Light That Fills the World,0.246,0.284,152.605,0.0363,0.864,0.961,4,0.116,0,782093,-20.118,0.0339,1,Pop,Western Pop,Pop Vocal,Empowering
A'won Boyz,One of a Kind,0.333,0.059,103.212,0.0602,0.545,0,4,0.605,5,212039,-16.353,0.843,1,Traditional,Other Traditions,General World,Cool
Jamiroquai,Canned Heat,0.861,0.0751,128.033,0.118,0.0131,0.000209,4,0.701,5,331733,-5.821,0.767,1,Electronica,"Downtempo, Lounge & Ambient",Acid Jazz,Energizing
No Age,Teen Creeps,0.978,0.254,125.682,0.0973,0.000194,0.124,4,0.237,2,205427,-5.812,0.0387,1,Alternative & Punk,Punk,Art & Synth Punk,Defiant
Nemanja Kostic,The Shape That I'm In - Radio Mix,0.598,0.0849,121.961,0.0292,0.15,8.62E-05,4,0.704,5,190328,-5.664,0.528,1,Electronica,Electronica Mainstream,Pop Electronica,
Sam Riggs,High on a Country Song,0.752,0.333,124.987,0.0353,0.0137,7.44E-05,4,0.702,9,223813,-5.11,0.746,0,Traditional,Classic Country,Neo-Traditional Country,Urgent
Twin Peaks,I Found A New Way,0.867,0.328,143.938,0.0782,0.00011,0.406,4,0.436,11,165869,-4.571,0.514,0,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Defiant
Johnny Winter,Mean Mistreater,0.49,0.327,67.591,0.0267,0.736,0.00728,4,0.554,9,232453,-8.725,0.602,1,Rock,70's Rock,Blues Rock,Gritty
Hans Zimmer,A Dark Knight,0.182,0.125,96.008,0.034,0.492,0.782,4,0.277,2,975267,-19.69,0.0357,0,Soundtrack,Original Film/TV Music,General Film Music,
Herbie Hancock,Fat Mama,0.707,0.0894,103.849,0.0449,0.589,0.625,4,0.629,4,229027,-13.523,0.672,1,Jazz,Bebop & Modern Jazz,Post-Bop,Lively
Henry Purcell,"Pausanius, the Betrayer of his Country, Z. 585: Sweeter than roses",0.0232,0.0993,66.82,0.0445,0.932,0.000167,3,0.239,11,205867,-25.659,0.0771,1,Classical,Other Classical,Classical Vocal,Tender
Hamilton,Heroes - Acoustic Version,0.13,0.093,111.85,0.0342,0.949,2.63E-06,4,0.682,1,227143,-12.496,0.24,1,Alternative & Punk,Alternative,Alternative Rock,
Vanessa Carlton,A Thousand Miles - Single Version,0.825,0.218,94.991,0.0383,0.264,0,4,0.566,11,237920,-4.504,0.283,1,Pop,Western Pop,Adult Alternative Pop,Empowering
Donell Jones,U Know What's Up - Without Left Eye,0.482,0.0612,103.018,0.0542,0.0615,0.00136,4,0.822,10,240813,-6.472,0.868,0,Urban,Contemporary R&B/Soul,Urban AC,
George Jones,The Grand Tour - Single Version,0.275,0.271,88.718,0.0261,0.944,0.0194,4,0.458,10,187373,-11.498,0.445,1,Traditional,Country,Nashville Sound,
Adele,When We Were Young,0.595,0.095,144.464,0.0489,0.303,0,4,0.377,3,290900,-5.936,0.264,1,Pop,Western Pop,Adult Alternative Pop,Empowering
Erik Satie,3 Gymnopedies: No. 2. Lent et triste,0.00172,0.0665,64.489,0.102,0.994,0.92,3,0.58,2,191290,-32.045,0.311,0,Classical,Other Classical,Classical Solo Instrumental,Peaceful
Prefuse 73,One Word Extinguisher,0.836,0.679,89.993,0.0352,0.031,0.203,4,0.658,9,244413,-4.454,0.663,1,Electronica,Techno,Intelligent (IDM),Urgent
Bhi Bhiman,Up in Arms,0.31,0.0715,72.086,0.0286,0.929,1.91E-05,3,0.389,1,323547,-7.758,0.24,1,Traditional,Folk,Contemporary U.S. Folk,Sentimental
Pixies,Where Is My Mind?,0.442,0.0784,81.083,0.0347,0.0189,0.000494,4,0.523,4,236973,-14.121,0.28,1,Alternative & Punk,Indie Rock,General Indie Rock,Brooding
Florent Schmitt,"Ombres, Op. 64: I. J'entends dans le lointain",0.0197,0.174,176.166,0.0398,0.992,0.882,4,0.298,8,793653,-27.807,0.0338,1,Classical,Other Classical,General Classical,Serious
Otherkin,"Yeah, I Know",0.977,0.346,159.96,0.0597,0.000266,0.000794,4,0.486,6,213493,-4.634,0.389,0,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Urgent
Erin Costelo,Oh Me Oh My,0.301,0.0877,171.226,0.0842,0.486,8.58E-05,4,0.455,5,157933,-10.717,0.613,1,Urban,Contemporary R&B/Soul,Contemporary R&B,Gritty
Hard Working Americans,The High Price of Inspiration,0.188,0.166,130.63,0.0586,0.875,0.00205,4,0.575,11,208439,-16.499,0.312,0,Rock,Alternative Roots,Roots Rock,Melancholy
Miles Davis & Charlie Parker,Out Of Nowhere,0.137,0.133,66.461,0.0497,0.969,0.813,4,0.694,2,241707,-12.169,0.279,1,Jazz,Bebop & Modern Jazz,Bebop,Sentimental
NoMBe,California Girls (NoMBe vs. Sonny Alven),0.577,0.0848,97.91,0.144,0.895,0.0446,4,0.648,6,185840,-9.916,0.343,0,Electronica,Electronica Mainstream,Pop Electronica,Sensual
Julie London,Cry Me A River - 1991 - Remaster,0.0197,0.103,85.525,0.0492,0.975,0.000872,3,0.455,11,174013,-21.882,0.152,0,Pop,Classic Pop Vocals,Classic Female Vocal Pop,Melancholy
Social Distortion,I Was Wrong,0.984,0.0939,122.024,0.0472,0.000434,0.0155,4,0.413,3,237573,-3.404,0.399,1,Alternative & Punk,Punk,General Punk,Aggressive
Kevin Hart,Financial Lane,0.532,0.0689,138.509,0.886,0.768,0,4,0.694,5,239347,-16.508,0.352,1,Other,Comedy,Comedy,Easygoing
ONE OK ROCK,Cry Out,0.941,0.151,168.032,0.111,0.00154,0,4,0.334,5,227933,-4.406,0.284,1,Rock,Japanese Rock,Japanese Rock,Defiant
Zero Tep,King Jawn,0.91,0.322,150.032,0.413,0.0115,0.0322,4,0.549,1,198400,-6.927,0.269,1,Electronica,Dance & Club,Club Dance,
Thomas Rhett,When I Was Your Man,0.395,0.114,72.871,0.0447,0.932,0,4,0.52,7,229760,-5.392,0.319,1,Traditional,Country,Contemporary Country,Empowering
Carolyn Hester,Little Pig,0.107,0.111,104.226,0.0337,0.92,5.63E-06,4,0.402,6,138933,-14.294,0.104,1,Traditional,Folk,Contemporary U.S. Folk,Sentimental
Bankroll Fresh,Walked In,0.491,0.118,126.048,0.233,0.0361,0,4,0.969,2,198095,-9.859,0.774,1,Urban,Western Hip-Hop/Rap,Southern Rap,Defiant
Melodiesinfonie,Latenightwalking,0.38,0.0543,88.826,0.0422,0.0616,0.00149,4,0.764,7,124045,-7.597,0.567,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Sensual
Jerry Goldsmith,A New Life,0.0293,0.0806,83.702,0.0459,0.568,0.381,4,0.135,10,293307,-22.418,0.033,1,Soundtrack,Original Film/TV Music,General Film Music,Serious
Franz Schubert,"Symphony No. 5 in B-Flat Major, D. 485: I. Allegro",0.115,0.158,120.478,0.0404,0.953,0.895,4,0.375,10,434000,-16.797,0.215,1,Classical,Other Classical,General Classical,Lively
Ben Nicky,Anywhere (Radio Edit),0.923,0.394,136.031,0.0699,0.000694,0.00236,4,0.554,8,259508,-5.803,0.194,0,Electronica,Dance & Club,Club Dance,Energizing
Jill Sobule,Supermodel,0.799,0.249,115.197,0.0362,1.69E-05,0.00436,4,0.524,7,187533,-7.808,0.554,1,Alternative & Punk,Alternative Folk,Alternative Folk,Defiant
Nora En Pure,Convincing - Original Club Mix,0.972,0.769,122.004,0.075,0.00337,0.614,4,0.878,11,327664,-4.733,0.248,0,Electronica,House,Deep House,Energizing
Jeff Buckley,Hallelujah - Radio Edit,0.152,0.101,68.969,0.0345,0.905,3.36E-05,4,0.41,0,255440,-10.826,0.141,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Gritty
B.B. King,Woke Up This Morning (My Baby She Was Gone),0.77,0.238,150.274,0.0562,0.513,0,4,0.364,2,177381,-7.266,0.598,0,Traditional,Electric Blues,General Electric Blues,Lively
Calum Graham,Tabula Rasa,0.578,0.108,130.161,0.0302,0.672,0.786,4,0.542,2,167750,-12.821,0.407,1,Traditional,Folk,Contemporary U.S. Folk,Easygoing
Tim McMorris,We're Going Up,0.587,0.13,129.999,0.0357,0.00574,0,4,0.764,6,188898,-5.425,0.345,0,Pop,Western Pop,Adult Alternative Pop,Excited
Anvil,Flying Blind,0.804,0.0559,113.434,0.0393,0.000128,0.000774,4,0.44,4,188653,-9.301,0.621,0,Rock,Metal,Speed Metal,Rowdy
Dmitry Evgrafov,Sway,0.033,0.0988,82.694,0.0423,0.992,0.913,4,0.462,8,156084,-22.216,0.0798,1,Other,New Age,New Acoustic,Peaceful
James Blake,200 Press,0.573,0.0824,126.465,0.0416,0.304,0.403,4,0.785,5,373243,-9.082,0.626,0,Electronica,House,U.K. Garage,Aggressive
TQ,Westside,0.62,0.158,82.52,0.0406,0.19,0,4,0.685,4,304733,-6.665,0.376,0,Urban,Contemporary R&B/Soul,Urban Crossover,Sensual
Smash Mouth,All Star,0.861,0.0942,104.027,0.0324,0.0369,0,4,0.738,11,200560,-5.916,0.756,1,Alternative & Punk,Alternative,Alternative Pop,Rowdy
The Edgar Winter Group,Frankenstein,0.669,0.237,96.152,0.0932,0.0901,0.898,4,0.628,2,284293,-14.636,0.5,0,Rock,70's Rock,Classic Hard Rock,Rowdy
Shakira,Try Everything,0.604,0.0835,115.48,0.0308,0.0269,0,4,0.704,1,196853,-4.865,0.486,1,Other,Latin Pop,General Latin Pop,Yearning
Plini,Handmade Cities,0.755,0.163,102.945,0.0434,0.0497,0.684,4,0.588,8,285040,-6.842,0.432,1,Rock,Mainstream Rock,General Mainstream Rock,
Dolly Parton,In the Ghetto,0.316,0.135,171.796,0.0669,0.594,0.00018,4,0.363,11,168640,-13.006,0.293,1,Traditional,Country,Country Pop,Empowering
Barry White,Just The Way You Are,0.327,0.149,74.948,0.0494,0.166,3.45E-05,4,0.564,9,289107,-14.63,0.309,1,Urban,Classic R&B/Soul,Classic Soul,Upbeat
USSR Ministry of Culture Chamber Choir,Hymn of the Cherubim,0.105,0.12,75.842,0.037,0.99,0.959,4,0.136,3,455813,-22.091,0.0323,0,Classical,Other Classical,Classical Choral,Somber
Harry Chapin,Cats In The Cradle (45 Version),0.484,0.125,77.521,0.0395,0.456,0,4,0.463,10,212405,-13.259,0.511,1,Pop,Western Pop,Singer-Songwriter,
Weezer,I Love The USA,0.59,0.145,107.953,0.0294,0.0695,0.00744,4,0.541,5,189742,-6.631,0.0673,1,Alternative & Punk,Alternative,Alternative Pop,
Life Of Agony,River Runs Red,0.928,0.375,163.58,0.106,0.0017,0.0034,4,0.258,2,114680,-5.098,0.373,1,Rock,Metal,Nu-Metal,Aggressive
Natalia Lafourcade,Slowly,0.388,0.114,164.078,0.041,0.0918,0.000135,4,0.643,0,336813,-14.081,0.707,1,Other,Latin Pop,General Latin Pop,Cool
Cham,Tun Up (Raw),0.811,0.112,88.074,0.424,0.113,0,4,0.757,1,108315,-5.788,0.673,1,Other,Reggae,Dancehall,Energizing
Megadeth,Tornado Of Souls - 2004 Digital Remaster,0.982,0.0971,97.745,0.108,0.00203,0.00055,4,0.519,7,319267,-3.547,0.359,1,Rock,Metal,Speed Metal,Aggressive
Damien Jurado,Museum Of Flight,0.401,0.11,110.164,0.0345,0.708,0.0057,4,0.61,1,170907,-9.844,0.136,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Easygoing
